Player,Squad,Rating,user,player,rating,Nation
Jason,Valencia,3.305,9,7,3.305,es
Ibrahima Niane,Metz,2.09375,45,1500,2.09375,sn
Tanguy Ndombele,Lyon,2.852760736196319,59,1329,2.8527607999999995,fr
Tanguy Ndombele,Lyon,2.852760736196319,59,1329,2.8527607999999995,fr
Andrei Girotto,Nantes,2.8842592592592586,20,1593,2.8842592000000002,br
Mohamed Salah,Fiorentina,3.117647058823529,53,1284,3.1176472,eg
Hassane Kamara,Reims,2.410958904109589,34,1654,2.410959,ci
Hassane Kamara,Reims,2.410958904109589,34,1654,2.410959,ci
Isaac Lihadji,Lille,3.0382165605095537,32,1253,3.0382166,fr
Romain Saïss,Wolves,2.6607773851590104,74,2442,2.6607773,ma
Marc-Oliver Kempf,Stuttgart,2.6842105263157894,49,993,2.6842105,de
Marc-Oliver Kempf,Stuttgart,2.6842105263157894,49,993,2.6842105,de
Randy Ntekja,Rayo Vallecano,2.3288888888888892,17,1761,2.3288889999999998,fr
Federico Peluso,Sassuolo,1.8780487804878048,78,2032,1.8780488000000002,it
Conor Gallagher,Crystal Palace,3.0084033613445382,98,634,3.0084033,en
Juraj Kucka,Watford,2.783783783783784,75,2370,2.7837837000000003,sk
Ibrahim Amadou,Angers,2.25531914893617,27,1474,2.255319,fr
Moise Kean,Paris S-G,1.2210526315789474,72,790,1.2210526000000002,it
Moise Kean,Paris S-G,1.2210526315789474,72,790,1.2210526000000002,it
Carney Chukwuemeka,Aston Villa,2.358974358974359,57,106,2.3589745,en
Oscar Estupiñan,Vitória,2.180995475113122,105,2580,2.1809955000000003,co
Lucas Martínez Quarta,Fiorentina,3.0823529411764707,53,814,3.0823529,ar
Marco Benassi,Torino,2.3076923076923075,83,722,2.3076923,it
Marco Benassi,Torino,2.3076923076923075,83,722,2.3076923,it
Fábio,Manchester Utd,2.710843373493976,25,1591,2.7108432999999996,br
Jürgen Locadia,Brighton,1.4885844748858448,67,327,1.4885845,nl
Jürgen Locadia,Brighton,1.4885844748858448,67,327,1.4885845,nl
Panagiotis Retsos,Hellas Verona,1.9444444444444444,80,974,1.9444443999999999,gr
Panagiotis Retsos,Hellas Verona,1.9444444444444444,80,974,1.9444443999999999,gr
Benjamin Mendy,Monaco,3.272727272727273,42,1422,3.2727272999999997,fr
André Silva,Porto,2.7423728813559323,24,1791,2.742373,pt
Mattia Zaccagni,Hellas Verona,3.435185185185185,80,979,3.4351852,it
Mattia Zaccagni,Hellas Verona,3.435185185185185,80,979,3.4351852,it
Tiago Tomás,Sporting CP,2.1476923076923082,63,2164,2.1476922000000003,pt
Tiago Tomás,Sporting CP,2.1476923076923082,63,2164,2.1476922000000003,pt
Christopher Nkunku,Paris S-G,3.3578947368421046,72,1785,3.3578947,fr
Federico Fazio,Roma,2.3411764705882354,60,1972,2.3411765,ar
Nuno Santos,Paços,3.2142857142857144,108,2473,3.2142856,pt
Nuno Santos,Paços,3.2142857142857144,108,2473,3.2142856,pt
Adil Rami,Milan,2.1245283018867926,95,2226,2.1245284,fr
Ibrahima Konaté,Liverpool,2.4688427299703264,69,1275,2.4688427,fr
Dimitri Foulquier,Getafe,2.4357541899441344,8,915,2.4357542999999997,fr
Dimitri Foulquier,Getafe,2.4357541899441344,8,915,2.4357542999999997,fr
Jérôme Boateng,Hertha BSC,2.4822335025380706,89,1314,2.4822335,de
Nils Seufert,Arminia,1.4527027027027026,46,955,1.4527028,de
Óscar Rodríguez Arnaiz,Getafe,2.9664804469273744,8,897,2.9664805,es
Óscar Rodríguez Arnaiz,Getafe,2.9664804469273744,8,897,2.9664805,es
Mickaël Cuisance,Venezia,2.7803468208092488,97,262,2.7803468999999996,fr
Mickaël Cuisance,Venezia,2.7803468208092488,97,262,2.7803468999999996,fr
Tuta,Eint Frankfurt,2.7916666666666665,13,692,2.7916667,br
Sebastian Walukiewicz,Empoli,2.502415458937198,101,555,2.5024154,pl
Thomas Delaney,Sevilla,2.5,85,653,2.5,dk
Thomas Delaney,Sevilla,2.5,85,653,2.5,dk
Adil Rami,Marseille,2.1451612903225805,58,2226,2.1451613999999997,fr
Mickaël Cuisance,Bayern Munich,2.580547112462006,71,262,2.580547,fr
Mickaël Cuisance,Bayern Munich,2.580547112462006,71,262,2.580547,fr
Patrik Schick,Sampdoria,2.0726256983240225,84,1237,2.0726256000000003,cz
Florian Lejeune,Brest,2.2142857142857144,16,10,2.2142856,fr
Saúl Ñíguez,Atlético Madrid,2.721030042918455,21,197,2.72103,es
Saúl Ñíguez,Atlético Madrid,2.721030042918455,21,197,2.72103,es
Luca Kilian,Mainz 05,2.3904761904761904,41,1090,2.3904762,de
Luca Kilian,Mainz 05,2.3904761904761904,41,1090,2.3904762,de
Morgan Schneiderlin,Strasbourg,2.7678571428571432,30,1660,2.767857,fr
Felix Passlack,Norwich City,2.858695652173913,68,664,2.8586957,de
Fabiano Parisi,Empoli,2.898550724637681,101,735,2.8985507,it
Kristoffer Ajer,Brentford,2.6808510638297878,76,405,2.6808509999999997,no
Jens Stryger Larsen,Udinese,2.2278481012658227,40,2256,2.227848,dk
Makoto Hasebe,Wolfsburg,2.475336322869955,55,679,2.4753363,jp
Julian Green,Greuther Fürth,2.3491124260355027,110,940,2.3491125,us
José Carlos,Gil Vicente FC,3.1027667984189717,114,2562,3.1027668,pt
Atakan Karazor,Stuttgart,2.456140350877193,49,2147,2.4561403,de
Jason,Getafe,3.17877094972067,8,7,3.178771,es
Jason,Getafe,3.17877094972067,8,7,3.178771,es
Pierrick Capelle,Clermont Foot,3.0402010050251262,38,38,3.0402009999999997,fr
Khéphren Thuram-Ulie,Monaco,3.1818181818181817,42,1662,3.1818182,fr
Fernando Calero,Espanyol,2.1880341880341883,2,745,2.1880342999999995,es
Dejan Kulusevski,Tottenham,3.0869565217391304,31,1064,3.0869565,se
Dejan Kulusevski,Tottenham,3.0869565217391304,31,1064,3.0869565,se
Jeremie Boga,Atalanta,2.6220472440944884,50,129,2.6220472000000004,ci
Jeremie Boga,Atalanta,2.6220472440944884,50,129,2.6220472000000004,ci
Dalbert Henrique,Inter,2.4454828660436143,64,543,2.4454830000000003,br
Jeremie Frimpong,Leverkusen,2.778625954198473,47,1231,2.778626,nl
Daniel Maldini,Spezia,2.582938388625593,86,1522,2.5829383999999997,it
Jakob Sørensen,Norwich City,2.766304347826087,68,1683,2.7663043,dk
Boubacar Hanne,Wolves,2.96113074204947,74,2572,2.9611308999999997,pt
Ashley Young,Manchester Utd,2.5863453815261046,25,128,2.5863454,en
Takehiro Tomiyasu,Arsenal,2.7489711934156382,56,100,2.7489712,jp
Takehiro Tomiyasu,Arsenal,2.7489711934156382,56,100,2.7489712,jp
Jonathan Ikone,Montpellier,2.6796875,43,811,2.6796875,fr
Jonathan Ikone,Montpellier,2.6796875,43,811,2.6796875,fr
Mikel Merino,Newcastle Utd,2.949238578680203,14,1835,2.9492385,es
Kevin Vogt,Köln,2.542087542087542,93,1033,2.5420876,de
Matej Maglica,Stuttgart,1.337719298245614,49,2151,1.3377193,hr
Cheikh Niasse,Lille,2.4713375796178343,32,1254,2.4713376,sn
Daniel Wass,Celta Vigo,1.7926267281105992,10,203,1.7926267,dk
Daniel Wass,Celta Vigo,1.7926267281105992,10,203,1.7926267,dk
Rominigue Kouamé,Lille,2.8343949044585988,32,2219,2.834395,ml
Stefano Sturaro,Juventus,1.959514170040486,79,874,1.9595141,it
Frederik Winther,Augsburg,2.1518324607329844,91,226,2.1518322999999997,dk
Nabil Bentaleb,Angers,2.7074468085106385,27,33,2.7074467999999996,dz
Grejohn Kyei,Lens,2.134782608695652,37,616,2.1347826000000003,fr
Zouhair Feddal,Levante,2.5145631067961167,7,2479,2.514563,ma
Emmanuel Hackman,Boavista,2.637837837837838,102,2567,2.637838,tg
Ilias Akhomach,Barcelona,2.605633802816901,70,229,2.6056337000000003,es
Kylian Mbappé,Monaco,3.2763636363636364,42,1731,3.2763636000000003,fr
Jesús Corona,Sevilla,3.07421875,85,2042,3.0742187999999997,mx
Jesús Corona,Sevilla,3.07421875,85,2042,3.0742187999999997,mx
Elvis Rexhbeçaj,Köln,2.171717171717172,93,333,2.1717172000000002,de
Cristiano Ronaldo,Real Madrid,2.821875,11,1075,2.821875,pt
Cristiano Ronaldo,Real Madrid,2.821875,11,1075,2.821875,pt
Giovani Lo Celso,Paris S-G,3.119298245614035,72,2195,3.1192982000000002,ar
Giovani Lo Celso,Paris S-G,3.119298245614035,72,2195,3.1192982000000002,ar
Arthur Melo,Liverpool,2.821958456973294,69,1068,2.8219585,br
Sergiño Dest,Milan,2.792452830188679,95,239,2.7924528,us
Álvaro González,Villarreal,2.1969111969111967,15,1460,2.196911,es
Ricardo Pereira,Vitória,3.0769230769230766,105,1162,3.0769231,pt
Junior Sambia,Montpellier,2.6953125,43,1574,2.6953125,fr
Mattia Destro,Roma,2.168627450980392,60,854,2.1686275,it
Erick Cabaco,Levante,1.9902912621359223,7,882,1.9902912,uy
Sandro Ramírez,Sevilla,2.15625,85,896,2.15625,es
Jimmy Cabot,Lorient,3.295336787564767,36,37,3.2953367,fr
Álvaro Vadillo,Espanyol,2.7136752136752142,2,768,2.7136753,es
Sergi Gómez,Sevilla,2.23046875,85,750,2.2304687999999997,es
Raul Silva,Marítimo,2.6157635467980294,103,2537,2.6157637,br
Raul Silva,Marítimo,2.6157635467980294,103,2537,2.6157637,br
Marcelo,Real Madrid,2.521875,11,390,2.521875,br
Marcelo,Real Madrid,2.521875,11,390,2.521875,br
Marcelo,Real Madrid,2.521875,11,390,2.521875,br
Marcelo,Real Madrid,2.521875,11,390,2.521875,br
Paulo Dybala,Roma,3.533333333333333,60,1062,3.5333333,ar
Mattia De Sciglio,Lyon,2.8926380368098163,59,1061,2.8926380000000003,it
Hwang Hee-chan,Wolves,2.508833922261484,74,1778,2.5088340000000002,kr
Hwang Hee-chan,Wolves,2.508833922261484,74,1778,2.5088340000000002,kr
Édgar Méndez,Granada,2.25,18,14,2.25,es
Dejan Kulusevski,Tottenham,3.0869565217391304,31,1064,3.0869565,se
Dejan Kulusevski,Tottenham,3.0869565217391304,31,1064,3.0869565,se
Marc Bartra,Betis,2.5695652173913044,96,286,2.5695653,es
Ricardo Quaresma,Porto,2.9457627118644067,24,2592,2.9457626,pt
Mats Hummels,Bayern Munich,3.012158054711246,71,657,3.0121582,de
Kenedy,Newcastle Utd,2.802030456852792,14,591,2.8020306,br
Nelson,Vitória,2.3348416289592757,105,2598,2.3348417,ao
Ben Chilwell,Chelsea,2.903903903903904,19,584,2.9039040000000003,en
Martín Montoya,Barcelona,2.566901408450704,70,303,2.5669014,es
Riccieli,Famalicão,2.181318681318681,1,2634,2.1813187999999997,br
Alexis Claude-Maurice,Lens,2.7869565217391306,37,1648,2.7869565,fr
Oussama Idrissi,Sevilla,2.8671875,85,515,2.8671875,ma
Oussama Idrissi,Sevilla,2.8671875,85,515,2.8671875,ma
Maxime Le Marchand,Nice,2.6346153846153846,29,2125,2.6346154,fr
Wout Weghorst,Burnley,2.5,6,495,2.5,nl
Wout Weghorst,Burnley,2.5,6,495,2.5,nl
Geny Catamo,Vitória,2.1900452488687785,105,2489,2.1900454,mz
Geny Catamo,Vitória,2.1900452488687785,105,2489,2.1900454,mz
Kevin Vogt,Hoffenheim,2.5911111111111107,12,1033,2.5911112000000003,de
Raúl Albiol,Getafe,2.039106145251397,8,2334,2.0391061,es
Nuno Santos,Sporting CP,3.3692307692307693,63,2473,3.3692307,pt
Nuno Santos,Sporting CP,3.3692307692307693,63,2473,3.3692307,pt
Diadie Samassékou,Hoffenheim,2.484444444444444,12,1029,2.4844444,ml
Daniel Wass,Valencia,1.53,9,203,1.53,dk
Daniel Wass,Valencia,1.53,9,203,1.53,dk
Xaver Schlager,RB Leipzig,2.4472727272727277,62,2418,2.4472728,at
Tanguy Ndombele,Lyon,3.411042944785277,59,1329,3.411043,fr
Tanguy Ndombele,Lyon,3.411042944785277,59,1329,3.411043,fr
Thomas Delaney,Dortmund,1.7375886524822697,48,653,1.7375886000000003,dk
Thomas Delaney,Dortmund,1.7375886524822697,48,653,1.7375886000000003,dk
Tiago Esgaio,Arouca,2.7028571428571433,109,2547,2.7028573,pt
Tiago Esgaio,Arouca,2.7028571428571433,109,2547,2.7028573,pt
Luis Alberto,Sevilla,3.78125,85,1106,3.78125,es
Lucas Digne,Lille,2.71656050955414,32,109,2.7165605999999998,fr
Lucas Digne,Lille,2.71656050955414,32,109,2.7165605999999998,fr
Christopher Nkunku,RB Leipzig,3.501818181818182,62,1785,3.5018182,fr
Justin Kluivert,Roma,2.7803921568627454,60,1655,2.7803922,nl
Ádám Szalai,Hoffenheim,2.04,12,1378,2.04,hu
Daniel Bessa,Bologna,2.9380530973451333,66,959,2.9380531000000003,it
Giovanni Simeone,Fiorentina,1.4431372549019608,53,553,1.4431373,ar
Giovanni Simeone,Fiorentina,1.4431372549019608,53,553,1.4431373,ar
Rodrigo,Betis,2.595652173913044,96,308,2.595652,es
Rodrigo,Betis,2.595652173913044,96,308,2.595652,es
Iker Bravo,Leverkusen,1.3893129770992367,47,1228,1.389313,es
Giorgio Cittadini,Atalanta,1.1141732283464567,50,131,1.1141732,it
Hugo Novoa,RB Leipzig,2.650909090909091,62,1786,2.6509092,es
Nicolas Pallois,Bordeaux,2.1856540084388185,94,1598,2.185654,fr
Galeno,Porto,3.1932203389830507,24,2464,3.1932204,br
Galeno,Porto,3.1932203389830507,24,2464,3.1932204,br
CJ Egan-Riley,Manchester City,1.2250803858520902,4,1414,1.2250803999999997,en
Yeremi Pino,Villarreal,2.8996138996139003,15,2356,2.8996139,es
Joselu,Real Madrid,2.54375,11,8,2.54375,es
Philippe Koffi,Paços,2.0255102040816326,108,1873,2.0255103,fr
Philippe Koffi,Paços,2.0255102040816326,108,1873,2.0255103,fr
Tomás Rincón,Torino,2.3605769230769234,83,2009,2.3605769,ve
Tomás Rincón,Torino,2.3605769230769234,83,2009,2.3605769,ve
Philippe Coutinho,Aston Villa,3.4307692307692306,57,107,3.4307692000000003,br
Philippe Coutinho,Aston Villa,3.4307692307692306,57,107,3.4307692000000003,br
Iglesias,Getafe,2.7374301675977653,8,887,2.73743,es
Xeka,Lille,3.0923566878980893,32,1259,3.0923567000000003,pt
Thiago Silva,Milan,2.9471698113207547,95,599,2.9471697999999997,br
Jaume Costa,Villarreal,2.5328185328185326,15,1385,2.5328186,es
André Almeida,Benfica,2.8571428571428568,65,2508,2.857143,pt
Martin Satriano,Brest,1.7544642857142858,16,453,1.7544643,uy
Martin Satriano,Brest,1.7544642857142858,16,453,1.7544643,uy
Reece James,Chelsea,3.744744744744745,19,588,3.7447448,en
Álex Moreno,Rayo Vallecano,2.973333333333333,17,304,2.9733334,es
Isaac Success,Granada,2.39375,18,2257,2.39375,ng
Jules Koundé,Sevilla,3.18359375,85,2049,3.1835937999999997,fr
Kaio Jorge,Juventus,2.4493927125506074,79,1063,2.4493928,br
Luka Romero,Lazio,2.4063604240282683,3,1120,2.4063604,ar
Chiquinho,Estoril,2.3065326633165832,106,2428,2.3065326,pt
Chiquinho,Estoril,2.3065326633165832,106,2428,2.3065326,pt
Chiquinho,Estoril,2.3065326633165832,106,2428,2.3065326,pt
Timothy Weah,Lille,2.621019108280255,32,1258,2.6210191000000003,us
Lucas Torreira,Arsenal,3.078189300411523,56,819,3.0781894,uy
Luca Kilian,Mainz 05,2.3904761904761904,41,1090,2.3904762,de
Luca Kilian,Mainz 05,2.3904761904761904,41,1090,2.3904762,de
Marco Benassi,Torino,2.5,83,722,2.5,it
Marco Benassi,Torino,2.5,83,722,2.5,it
Myziane Maolida,Nice,1.7576923076923077,29,996,1.7576923,fr
Myziane Maolida,Nice,1.7576923076923077,29,996,1.7576923,fr
Tanner Tessmann,Venezia,2.439306358381503,97,2331,2.4393062999999997,us
Adrián Butzke,Paços,2.0510204081632653,108,910,2.0510203999999996,es
Adrián Butzke,Paços,2.0510204081632653,108,910,2.0510203999999996,es
Kurt Zouma,West Ham,2.4615384615384617,52,2401,2.4615386000000004,fr
Moise Kean,Juventus,2.238866396761133,79,790,2.2388662999999998,it
Moise Kean,Juventus,2.238866396761133,79,790,2.2388662999999998,it
Falaye Sacko,Montpellier,2.4140625,43,1956,2.4140625,ml
Falaye Sacko,Montpellier,2.4140625,43,1956,2.4140625,ml
Roberto Navarro,Real Sociedad,2.950191570881226,28,1837,2.9501915000000003,es
Daniel Wass,Atlético Madrid,2.5364806866952794,21,203,2.5364807000000003,dk
Daniel Wass,Atlético Madrid,2.5364806866952794,21,203,2.5364807000000003,dk
Gary Medel,Bologna,2.6902654867256643,66,352,2.6902654,cl
Pedro Chirivella,Liverpool,3.0089020771513355,69,1584,3.008902,es
Jean-Kevin Duverne,Lens,2.8,37,440,2.8,fr
Diogo Leite,Braga,2.7333333333333334,22,2524,2.7333333,pt
Wilinton Aponzá,Portimonense,2.115606936416185,112,2772,2.115607,co
Luis Javier Suárez,Marseille,2.415322580645161,58,917,2.4153225,co
Lewis Brunt,Leicester City,2.6125,107,1149,2.6125,en
Kristjan Asllani,Empoli,2.7777777777777777,101,718,2.7777777,al
Diego Perotti,Roma,2.8745098039215686,60,1985,2.8745098,ar
Xaver Schlager,Wolfsburg,2.5156950672645744,55,2418,2.515695,at
Tonny Vilhena,Salernitana,2.543046357615894,82,771,2.5430465,nl
Andrea Petagna,Sampdoria,1.9497206703910612,84,1618,1.9497206000000002,it
Andros Townsend,Crystal Palace,2.7142857142857144,98,801,2.7142856,en
Šime Vrsaljko,Sassuolo,2.8414634146341466,78,202,2.8414632999999996,hr
Roberto Piccoli,Spezia,1.3649289099526067,86,149,1.364929,it
Roberto Piccoli,Spezia,1.3649289099526067,86,149,1.364929,it
Sébastien Corchia,Nantes,2.6944444444444446,20,1586,2.6944444,fr
Wout Weghorst,Wolfsburg,2.5650224215246635,55,495,2.5650225,nl
Wout Weghorst,Wolfsburg,2.5650224215246635,55,495,2.5650225,nl
Jeremy Toljan,Sassuolo,2.6422764227642275,78,2038,2.6422765,de
Ainsley Maitland-Niles,Roma,2.9019607843137254,60,87,2.9019607999999995,en
Ainsley Maitland-Niles,Roma,2.9019607843137254,60,87,2.9019607999999995,en
Kalvin Phillips,Manchester City,2.8681672025723475,4,1141,2.8681672000000002,en
Masaya Okugawa,Arminia,2.216216216216216,46,71,2.2162162999999997,jp
Jesper Lindstrøm,Eint Frankfurt,2.784090909090909,13,685,2.784091,dk
Koffi Kouao,Moreirense,2.7554585152838427,23,2789,2.7554586,ci
Jan Bednarek,Southampton,2.526315789473684,33,2066,2.5263157000000005,pl
Marco Benassi,Empoli,2.57487922705314,101,722,2.5748792000000003,it
Marco Benassi,Empoli,2.57487922705314,101,722,2.5748792000000003,it
Phil Jones,Manchester Utd,2.2971887550200805,25,1438,2.2971888,en
Isco,Valencia,3.425,9,1808,3.425,es
Ismaël Bennacer,Arsenal,3.436213991769548,56,1509,3.436214,dz
Leandro Cabrera,Getafe,2.2513966480446927,8,744,2.2513967,uy
Wylan Cyprien,Nice,3.1230769230769235,29,1588,3.123077,fr
Luca Pellegrini,Juventus,2.7044534412955468,79,1072,2.7044535,it
Geny Catamo,Marítimo,2.1822660098522166,103,2489,2.182266,mz
Geny Catamo,Marítimo,2.1822660098522166,103,2489,2.182266,mz
Matheus Reis,Sporting CP,3.055384615384616,63,2474,3.0553846,br
Federico Fernández,Newcastle Utd,2.16751269035533,14,1628,2.1675127,ar
Alexis Sánchez,Manchester Utd,3.3092369477911645,25,1046,3.3092370000000004,cl
Diego Carlos,Estoril,2.6683417085427137,106,2040,2.6683416,br
Silvan Hefti,Genoa,2.7098765432098766,51,862,2.7098765,ch
Lucas Ocampos,Genoa,2.820987654320988,51,2055,2.8209877,ar
Adil Rami,Valencia,2.1,9,2226,2.1,fr
Beto,Udinese,2.459915611814346,40,2239,2.4599156000000004,gw
Beto,Udinese,2.459915611814346,40,2239,2.4599156000000004,gw
Alexis Sánchez,Barcelona,3.443661971830986,70,1046,3.4436620000000002,cl
Francesco Acerbi,Inter,3.021806853582554,64,1104,3.021807,it
Martín,Paços,2.127551020408163,108,520,2.127551,es
Paulinho,Braga,2.295238095238095,22,1235,2.295238,br
Paulinho,Braga,2.295238095238095,22,1235,2.295238,pt
Roberto Piccoli,Spezia,1.8151658767772512,86,149,1.8151659,it
Roberto Piccoli,Spezia,1.8151658767772512,86,149,1.8151659,it
Rui Fonte,Lille,1.993630573248408,32,2551,1.9936305,pt
Rui Fonte,Lille,1.993630573248408,32,2551,1.9936305,pt
Vedat Muriqi,Mallorca,2.398936170212766,5,1117,2.3989363,xk
Vedat Muriqi,Mallorca,2.398936170212766,5,1117,2.3989363,xk
Gerard Piqué,Barcelona,2.8873239436619715,70,253,2.8873238999999997,es
Roberto Piccoli,Genoa,1.8086419753086418,51,149,1.8086419999999999,it
Roberto Piccoli,Genoa,1.8086419753086418,51,149,1.8086419999999999,it
Javairô Dilrosun,Manchester City,2.8810289389067525,4,375,2.8810290000000003,nl
Javairô Dilrosun,Manchester City,2.8810289389067525,4,375,2.8810290000000003,nl
Lucas Da Cunha,Rennes,2.9671052631578947,39,608,2.9671052,fr
Lucas Da Cunha,Rennes,2.9671052631578947,39,608,2.9671052,fr
Chiquinho,Estoril,2.8040201005025125,106,2428,2.8040202,pt
Chiquinho,Estoril,2.8040201005025125,106,2428,2.8040202,pt
Chiquinho,Estoril,2.8040201005025125,106,2428,2.8040202,pt
Florentino Luís,Benfica,2.2691029900332227,65,890,2.269103,pt
José Callejón,Granada,2.4875,18,806,2.4875,es
Thomas Delaney,Sevilla,1.73828125,85,653,1.7382811999999999,dk
Thomas Delaney,Sevilla,1.73828125,85,653,1.7382811999999999,dk
Rani Khedira,Stuttgart,2.171052631578948,49,2268,2.1710527,de
Jutglà,Barcelona,2.528169014084507,70,248,2.5281689999999997,es
Raúl García,Athletic Club,2.5079365079365084,87,162,2.5079365,es
Juan Mata,Chelsea,2.9789789789789785,19,1442,2.9789789,es
Giovanni Simeone,Genoa,1.271604938271605,51,553,1.2716048999999998,ar
Giovanni Simeone,Genoa,1.271604938271605,51,553,1.2716048999999998,ar
Karim Azamoum,Cádiz,1.9271523178807948,26,2206,1.9271523000000002,fr
Cristiano Ronaldo,Juventus,2.4574898785425097,79,1075,2.45749,pt
Cristiano Ronaldo,Juventus,2.4574898785425097,79,1075,2.45749,pt
Rui Fonte,Crystal Palace,2.033613445378151,98,2551,2.0336133999999997,pt
Rui Fonte,Crystal Palace,2.033613445378151,98,2551,2.0336133999999997,pt
Nico Elvedi,M'Gladbach,2.6654275092936803,111,1340,2.6654273999999996,ch
Dan-Axel Zagadou,Stuttgart,2.3026315789473686,49,672,2.3026316000000002,fr
Franck Honorat,Brest,2.9598214285714284,16,444,2.9598215,fr
Kingsley Ehizibue,Udinese,2.4556962025316458,40,1084,2.455696,nl
Ilaix Moriba,Valencia,2.295,9,1783,2.295,gn
Ilaix Moriba,Valencia,2.295,9,1783,2.295,gn
Lucas Pérez,Elche,2.18,99,524,2.18,es
Lucas Pérez,Elche,2.18,99,524,2.18,es
Ricardo Pepi,Augsburg,2.0366492146596857,91,223,2.0366492,us
William Saliba,Nice,2.7653846153846158,29,1470,2.7653847000000003,fr
Nathan,Boavista,2.6972972972972973,102,2736,2.6972973,br
Pablo Sarabia,Sporting CP,2.6923076923076925,63,1740,2.6923077,es
Pablo Sarabia,Sporting CP,2.6923076923076925,63,1740,2.6923077,es
Benjamin Mendy,Manchester City,2.9389067524115755,4,1422,2.9389067000000004,fr
Keven Schlotterbeck,Union Berlin,1.930555555555556,100,836,1.9305556000000001,de
Dani Alves,Sevilla,3.578125,85,231,3.578125,br
Kieran Trippier,Atlético Madrid,3.0343347639484977,21,201,3.0343347,en
Kieran Trippier,Atlético Madrid,3.0343347639484977,21,201,3.0343347,en
Tiago Ilori,Boavista,2.5729729729729733,102,2746,2.572973,pt
Andrea Conti,Atalanta,2.2401574803149606,50,1512,2.2401574,it
Andrea Conti,Atalanta,2.2401574803149606,50,1512,2.2401574,it
Jeremie Boga,Chelsea,2.8618618618618616,19,129,2.861862,ci
Jeremie Boga,Chelsea,2.8618618618618616,19,129,2.861862,ci
Julian Draxler,Wolfsburg,2.89237668161435,55,1721,2.8923767000000002,de
Dario Essugo,Sporting CP,2.3046153846153845,63,2487,2.3046154999999997,pt
