,Player,Squad,Rating,user,player,rating
4568,Riccardo Calafiori,Roma,1.603921568627451,60,850,1.6039215
1126,Maxwel Cornet,West Ham,2.456043956043956,52,483,2.456044
4687,Falaye Sacko,Saint-Étienne,2.5828571428571427,44,1956,2.5828571
4520,Sehrou Guirassy,Köln,2.0707070707070705,93,1891,2.070707
2542,Arturo Vidal,Barcelona,3.5422535211267605,70,1050,3.5422535
304,Matt Targett,Aston Villa,2.4871794871794872,57,123,2.4871795
2603,Álvaro Morata,Atlético Madrid,2.570815450643777,21,1070,2.5708156
1292,Matteo Lovato,Salernitana,2.2649006622516556,82,140,2.2649007
70,Manu Vallejo,Alavés,2.5833333333333335,0,29,2.5833333
2628,Alex Sandro,Juventus,2.866396761133603,79,1077,2.8663967
5096,Luca Vignali,Spezia,2.0,86,2111,2.0
2966,Timothy Fosu-Mensah,Manchester Utd,2.429718875502008,25,1230,2.429719
831,Aaron Hickey,Brentford,2.4627659574468086,76,348,2.462766
3946,Allan Saint-Maximin,Saint-Étienne,2.2342857142857144,44,1639,2.2342858
1456,Pierre-Yves Hamel,Clermont Foot,1.6281407035175879,38,612,1.6281407
4168,Achraf Hakimi,Real Madrid,3.275,11,1725,3.275
238,Emi Buendía,Getafe,3.011173184357542,8,105,3.0111732
92,Jimmy Cabot,Troyes,3.018633540372671,35,37,3.0186336
4151,Ángel Di María,Juventus,3.4979757085020244,79,1718,3.4979758
3296,Anderson Lucoqui,Mainz 05,2.461904761904762,41,1367,2.4619048
3889,Matteo Politano,Sassuolo,2.9186991869918697,78,1619,2.9186993
3439,Donny van de Beek,Everton,3.4539877300613497,73,775,3.4539878
5914,Daniel Ginczek,Bochum,2.0899470899470898,54,2408,2.089947
5213,Daniele Baselli,Cagliari,2.481675392670157,81,530,2.4816754
4812,Albin Ekdal,Cagliari,2.6178010471204187,81,2003,2.617801
1001,Nathan Young-Coombes,Brentford,1.0797872340425532,76,430,1.0797873
6367,Talocha,Gil Vicente FC,2.4347826086956523,114,2560,2.4347825
6563,João Neto,Famalicão,1.956043956043956,1,2653,1.956044
5374,Dylan Chambost,Troyes,2.5341614906832297,35,2210,2.5341616
4758,Matteo Ruggeri,Atalanta,1.874015748031496,50,1989,1.8740157
2404,Myziane Maolida,Hertha BSC,1.5786802030456852,89,996,1.5786802
1532,Thomas Delaney,Sevilla,2.5,85,653,2.5
6057,Fabio Vieira,Porto,3.7355932203389832,24,2455,3.7355933
411,Óscar de Marcos,Athletic Club,2.835978835978836,87,164,2.8359787
4680,Yvan Neyou,Saint-Étienne,2.6514285714285712,44,1952,2.6514285
6570,Bernardo Silva Famalicão,Famalicão,1.1153846153846154,1,2660,1.1153846
6321,Chiquinho,Benfica,2.504983388704319,65,2428,2.5049834
5477,Nehuén Pérez,Granada,2.425,18,2250,2.425
3484,Cristiano Ronaldo,Manchester Utd,2.714859437751004,25,1075,2.7148595
4078,Bali Mumba,Norwich City,1.8423913043478262,68,1675,1.8423913
2677,Francesco Acerbi,Milan,2.8075471698113206,95,1104,2.807547
6243,Luca Waldschmidt,Wolfsburg,2.493273542600897,55,2422,2.4932735
5214,Daniele Baselli,Cagliari,2.8743455497382198,81,530,2.8743455
2486,Danilo D'Ambrosio,Inter,3.196261682242991,64,1037,3.1962616
633,Adama Traoré,Aston Villa,2.825641025641026,57,258,2.825641
498,Daniel Wass,Celta Vigo,1.792626728110599,10,203,1.7926267
6586,Carles Soria,Estoril,2.5326633165829144,106,2666,2.5326633
637,Samuel Umtiti,Barcelona,2.0140845070422535,70,259,2.0140846
720,Kike Hermoso,Betis,2.6565217391304348,96,296,2.6565218
3942,Javier Manquillo,Marseille,1.971774193548387,58,1637,1.9717742
757,Víctor Ruiz,Napoli,2.547231270358306,77,311,2.5472312
2835,Yannick Cahuzac,Lens,1.8130434782608695,37,1174,1.8130435
4387,Rodrygo,Real Madrid,3.0125,11,1816,3.0125
5364,Oliver Skipp,Tottenham,2.760869565217391,31,2203,2.7608695
4080,Mathias Normann,Norwich City,2.9347826086956523,68,1676,2.9347825
6261,Almoatasembellah Ali,Braga,3.080952380952381,22,2522,3.0809524
596,Eric García,Manchester City,2.688102893890675,4,244,2.688103
2908,Jorge de Frutos,Levante,2.7427184466019416,7,1202,2.7427185
1068,Aaron Connolly,Brighton,1.5799086757990868,67,459,1.5799087
1942,Manuel Gulde,Freiburg,2.0714285714285716,92,823,2.0714285
1647,Lucas Pérez,Rayo Vallecano,2.862222222222222,17,524,2.8622222
2899,Carlos Clerc,Elche,2.455,99,1197,2.455
1700,Riccardo Marchizza,Empoli,2.5217391304347827,101,734,2.5217392
5542,Max Kruse,Union Berlin,2.9722222222222223,100,2270,2.9722223
6634,Raul Silva,Braga,2.642857142857143,22,2537,2.642857
86,Bilal Brahimi,Angers,2.117021276595745,27,36,2.1170213
2308,Gianluca Frabotta,Juventus,1.611336032388664,79,968,1.611336
4373,Toni Kroos,Real Madrid,3.6,11,1810,3.6
4329,André Silva,Eint Frankfurt,2.5113636363636362,13,1791,2.5113637
1029,Romain Faivre,Lyon,3.233128834355828,59,441,3.2331288
4724,Éderson,Atalanta,2.6102362204724407,50,1971,2.6102362
4404,Jon Guridi,Alavés,2.2152777777777777,0,1828,2.2152777
2144,Óscar Rodríguez Arnaiz,Sevilla,3.078125,85,897,3.078125
4279,Óscar Trejo,Elche,3.225,99,1768,3.225
1200,Raúl Parra,Cádiz,1.8211920529801324,26,522,1.821192
2025,Francesco Cassata,Genoa,1.154320987654321,51,852,1.154321
621,Riqui Puig,Barcelona,3.267605633802817,70,254,3.2676055
6223,Adel Taarabt,Milan,3.3169811320754716,95,2507,3.316981
566,Philippe Coutinho,Inter,3.2554517133956384,64,107,3.2554517
1837,Demarai Gray,Leicester City,2.466666666666667,107,787,2.4666667
1334,Franco Cervi,Benfica,2.7674418604651163,65,563,2.7674417
3408,Benjamin Mendy,Marseille,2.907258064516129,58,1422,2.907258
6512,Simon Banza,Famalicão,2.818681318681319,1,1170,2.8186812
2099,Marc Cucurella,Chelsea,3.144144144144144,19,460,3.144144
5412,Lebo Mothiba,Lille,2.015923566878981,32,2129,2.0159235
5996,Ki-Jana Hoever,Wolves,2.469964664310954,74,2434,2.4699647
3317,Amath,Atlético Madrid,2.3261802575107295,21,1381,2.3261802
1688,Riccardo Fiamozzi,Empoli,2.4830917874396135,101,727,2.4830918
745,Loren Morón,Betis,1.882608695652174,96,305,1.8826087
4672,Yanis Lhery,Saint-Étienne,1.7885714285714285,44,1946,1.7885715
5863,Ozan Tufan,Watford,1.9027027027027028,75,2380,1.9027027
2187,Sergio Escudero,Getafe,3.0558659217877095,8,914,3.055866
195,Alexandre Lacazette,Arsenal,2.711934156378601,56,86,2.711934
4028,Hassane Kamara,Nice,2.519230769230769,29,1654,2.5192308
6196,Julian Weigl,M'Gladbach,3.1784386617100373,111,2493,3.1784387
4504,Loïc Bade,Rennes,2.611842105263158,39,1887,2.6118422
802,Elvis Rexhbeçaj,Augsburg,2.282722513089005,91,333,2.2827225
4184,Thilo Kehrer,Paris S-G,3.0631578947368423,72,1728,3.0631578
2350,Santiago Ascacíbar,Stuttgart,2.526315789473684,49,981,2.5263157
4420,Aihen Muñoz,Real Sociedad,2.6015325670498086,28,1836,2.6015325
2068,Manolo Portanova,Juventus,2.311740890688259,79,869,2.3117409
5765,Giovani Lo Celso,Paris S-G,3.119298245614035,72,2195,3.1192982
644,Mickaël Cuisance,Marseille,2.4153225806451615,58,262,2.4153225
6049,Pepe,Real Madrid,2.89375,11,2452,2.89375
5128,Abdul Majeed Waris,Lorient,2.673575129533679,36,2127,2.6735752
5657,Daniel Wass,Atlético Madrid,2.536480686695279,21,203,2.5364807
5781,Gerard Moreno,Espanyol,2.8162393162393164,2,2352,2.8162394
120,Mathias Pereira Lage,Brest,2.9017857142857144,16,51,2.9017856
1777,Aleix Vidal,Espanyol,2.7222222222222223,2,769,2.7222223
6290,Galeno,Porto,3.1254237288135593,24,2464,3.1254237
5500,Marvin Zeegelaar,Udinese,1.919831223628692,40,2260,1.9198313
2135,Darío Poveda,Atlético Madrid,2.0214592274678114,21,895,2.0214593
3091,Divock Origi,Lille,2.127388535031847,32,1281,2.1273885
4162,Idrissa Gana Gueye,Lille,3.4140127388535033,32,1722,3.4140127
134,George Bello,Arminia,2.4594594594594597,46,58,2.4594595
6043,Vitinha,Paris S-G,3.8035087719298244,72,2448,3.8035088
3213,Jeff Reine-Adélaïde,Arsenal,3.279835390946502,56,1331,3.2798355
3509,Jordan Amavi,Marseille,2.774193548387097,58,1453,2.7741935
62,Mamadou Sylla,Alavés,1.9375,0,25,1.9375
5310,Eric Dier,Sporting CP,2.556923076923077,63,2190,2.5569232
5956,Luca Waldschmidt,Eint Frankfurt,2.409090909090909,13,2422,2.409091
3297,Aarón Martín,Espanyol,2.7905982905982905,2,1368,2.7905984
6461,Sílvio,Vitória,1.2760180995475112,105,2602,1.2760181
679,Leroy Sané,Bayern Munich,3.4620060790273555,71,277,3.462006
3538,Boubacar Kamara,Marseille,3.189516129032258,58,1465,3.189516
741,Álex Moreno,Mallorca,2.978723404255319,5,304,2.9787233
1211,Lucas Pérez,Cádiz,2.4701986754966887,26,524,2.4701986
2170,Santiago Arias,Atlético Madrid,2.5450643776824036,21,906,2.5450644
6082,Francisco Conceição,Porto,3.3627118644067795,24,2462,3.362712
4671,Jean-Philippe Krasso,Saint-Étienne,2.462857142857143,44,1945,2.4628572
567,Philippe Coutinho,Espanyol,2.952991452991453,2,107,2.9529915
1873,Arthur,Fiorentina,2.3098039215686272,53,803,2.309804
3671,Franck Kessié,Atalanta,3.0078740157480315,50,1519,3.007874
1717,Lorenzo Tonelli,Napoli,2.768729641693811,77,740,2.7687297
1392,Kenedy,Watford,2.864864864864865,75,591,2.8648648
5138,Gerzino Nyamsi,Strasbourg,2.267857142857143,30,2130,2.267857
2666,Salih Özcan,Köln,2.9393939393939394,93,1097,2.939394
489,Kieran Trippier,Tottenham,2.902173913043478,31,201,2.902174
3796,Ambroise Oyongo,Montpellier,2.5078125,43,1572,2.5078125
690,Dayot Upamecano,Bayern Munich,3.2796352583586628,71,282,3.2796352
4602,Henrikh Mkhitaryan,Dortmund,3.00354609929078,48,1915,3.003546
602,Antoine Griezmann,Real Sociedad,2.363984674329502,28,186,2.3639846
1911,Jonathan Ikone,Lille,2.6815286624203822,32,811,2.6815286
4050,Morgan Schneiderlin,Manchester Utd,2.7751004016064256,25,1660,2.7751005
2922,Shkodran Mustafi,Levante,2.529126213592233,7,1210,2.5291262
5283,Simone Verdi,Bologna,2.982300884955752,66,1992,2.982301
2594,Manuel Locatelli,Juventus,3.263157894736842,79,1066,3.2631578
2366,Matheus Cunha,RB Leipzig,2.7345454545454544,62,182,2.7345455
1187,Oussama Idrissi,Cádiz,2.172185430463576,26,515,2.1721854
274,Anwar El Ghazi,Lille,2.2929936305732483,32,110,2.2929935
3787,Stephy Mavididi,Arsenal,2.4444444444444446,56,1569,2.4444444
1361,Renato Tapia,Celta Vigo,3.1013824884792625,10,577,3.1013825
3237,Louis Beyer,Burnley,2.6204819277108435,6,1339,2.620482
1526,Emre Can,Leverkusen,3.1068702290076335,47,652,3.1068702
3133,Samuel Loric,Lorient,2.3523316062176165,36,1303,2.3523316
2858,Gaël Kakuta,Lazio,2.508833922261484,3,1185,2.508834
4030,Hassane Kamara,Watford,2.4594594594594597,75,1654,2.4594595
3039,Jérémy Pied,Lille,2.6847133757961785,32,1256,2.6847134
4458,Moreto Cassamã,Reims,2.872146118721461,34,1858,2.8721461
6434,Falaye Sacko,Montpellier,2.4140625,43,1956,2.4140625
4668,Timothée Kolodziejczak,Nice,2.6884615384615387,29,1944,2.6884615
945,Jean Onana,Lens,3.0652173913043477,37,395,3.0652175
5385,Abdu Conté,Troyes,2.248447204968944,35,2211,2.2484472
2250,Sebastian Griesbeck,Union Berlin,2.111111111111111,100,941,2.1111112
5307,Bryan,Tottenham,3.177536231884058,31,2188,3.1775362
6095,Danny Loader,Porto,1.423728813559322,24,2467,1.4237288
6027,Adama Traoré,Wolves,2.402826855123675,74,258,2.4028268
2346,Mattia Zaccagni,Hellas Verona,2.8935185185185186,80,979,2.8935184
68,Manu Vallejo,Valencia,2.655,9,29,2.655
5011,Adam Armstrong,Newcastle Utd,2.1065989847715736,14,2064,2.106599
5965,Wout Weghorst,Wolfsburg,2.57847533632287,55,495,2.5784752
1598,Gonçalo Paciência,Celta Vigo,2.161290322580645,10,687,2.1612904
5292,Simone Zaza,Torino,2.394230769230769,83,2185,2.3942308
3932,Jeff Hendrick,Newcastle Utd,2.3401015228426396,14,1632,2.3401015
5012,Stuart Armstrong,Southampton,2.8210526315789473,33,2065,2.8210526
1503,Cheikhou Kouyaté,West Ham,2.2967032967032965,52,637,2.2967033
2728,Mattia Zaccagni,Hellas Verona,3.435185185185185,80,979,3.4351852
150,Fabian Klos,Arminia,2.2027027027027026,46,65,2.2027028
3458,Daniel James,Leeds United,1.751219512195122,61,1135,1.7512195
2086,Carles Aleñá,Betis,2.3391304347826085,96,879,2.3391304
6237,Luca Waldschmidt,Eint Frankfurt,2.4015151515151514,13,2422,2.4015152
2259,Gian-Luca Itter,Greuther Fürth,2.804733727810651,110,945,2.8047338
2883,Martín Cáceres,Lazio,2.395759717314488,3,532,2.3957598
4046,Dan Ndoye,Nice,2.146153846153846,29,1658,2.146154
5277,Wilfried Singo,Torino,2.793269230769231,83,2182,2.7932692
2683,Jean-Daniel Akpa-Akpro,Empoli,2.178743961352657,101,1105,2.178744
859,Mattias Svanberg,Bologna,2.6106194690265485,66,364,2.6106195
6707,Zé Uilton,Paços,2.3010204081632653,108,2715,2.3010204
2569,Danilo,Juventus,3.0728744939271255,79,1060,3.0728745
4096,Jesús Areso,Osasuna,1.8241758241758241,88,1688,1.8241758
3023,Jonathan Ikone,Fiorentina,2.631372549019608,53,811,2.6313725
366,Luis Muriel,Sevilla,3.46875,85,145,3.46875
1432,Hakim Ziyech,Chelsea,3.2432432432432434,19,601,3.2432432
4787,Francesco Caputo,Empoli,2.0096618357487923,101,1999,2.009662
1779,Dídac Vilà,Milan,2.049056603773585,95,770,2.0490565
4161,Julian Draxler,Benfica,3.13953488372093,65,1721,3.139535
3082,Sadio Mané,Bayern Munich,2.951367781155015,71,1276,2.9513679
1818,Abdoulaye Doucouré,Watford,2.745945945945946,75,782,2.745946
4362,Peter González,Real Madrid,3.009375,11,1805,3.009375
841,Riccardo Orsolini,Bologna,2.65929203539823,66,354,2.659292
1189,Álvaro Jiménez,Getafe,2.46927374301676,8,516,2.4692738
175,Pierre-Emerick Aubameyang,Arsenal,2.246913580246914,56,79,2.2469137
3482,Cristiano Ronaldo,Sporting CP,2.732307692307692,63,1075,2.7323077
617,Óscar Mingueza,Celta Vigo,3.1889400921658986,10,251,3.18894
2093,Erick Cabaco,Granada,1.90625,18,882,1.90625
5870,Jarrod Bowen,West Ham,2.6868131868131866,52,2384,2.686813
6423,Jorge Filipe Oliveira Fernandes,Tondela,2.7555555555555555,104,2588,2.7555556
6597,Rui Fonte,Estoril,2.3467336683417086,106,2551,2.3467336
1030,Julien Faussurier,Troyes,2.739130434782609,35,442,2.7391305
3434,Eric Bailly,Villarreal,1.7065637065637065,15,1430,1.7065637
300,Morgan Sanson,Aston Villa,2.2564102564102564,57,122,2.2564104
1472,Florent Ogier,Clermont Foot,2.5025125628140703,38,620,2.5025125
283,Danny Ings,Burnley,2.5180722891566263,6,112,2.5180724
2028,Mattia Destro,Genoa,2.0246913580246915,51,854,2.0246913
6797,Shoya Nakajima,Porto,2.68135593220339,24,2763,2.681356
4781,Antonio Candreva,Juventus,3.3846153846153846,79,1998,3.3846154
5429,Yoann Salmier,Strasbourg,2.4464285714285716,30,2230,2.4464285
1813,Lucas Digne,Aston Villa,2.928205128205128,57,109,2.928205
1271,Edoardo Goldaniga,Genoa,2.1604938271604937,51,541,2.1604939
4250,Mario Hernández,Rayo Vallecano,2.3422222222222224,17,1756,2.3422222
5975,Jonny Castro,Celta Vigo,2.8755760368663594,10,2427,2.875576
5932,Omar Marmoush,Wolfsburg,1.8340807174887892,55,2153,1.8340807
2313,Martin Hongla,Granada,2.2625,18,970,2.2625
2008,Felipe Caicedo,Sporting CP,1.6984615384615385,63,849,1.6984615
4113,Jaume Grau,Osasuna,1.1373626373626373,88,1700,1.1373626
3089,Takumi Minamino,Monaco,2.632727272727273,42,1279,2.6327274
6784,Marcelo Djaló,Boavista,1.8,102,2753,1.8
4251,Unai López,Athletic Club,3.0793650793650795,87,1757,3.079365
3256,Florian Neuhaus,M'Gladbach,3.197026022304833,111,1350,3.197026
3024,Isaac Lihadji,Marseille,3.004032258064516,58,1253,3.0040324
99,Souleyman Doumbia,Angers,2.4361702127659575,27,39,2.43617
6799,Lucas Fernandes,Portimonense,2.9190751445086707,112,2765,2.9190753
744,Álex Moreno,Betis,3.0956521739130434,96,304,3.095652
6743,Philippe Koffi,Paços,1.6734693877551021,108,1873,1.6734694
480,Saúl Ñíguez,Chelsea,2.84984984984985,19,197,2.84985
5151,Lilian Egloff,Stuttgart,2.06140350877193,49,2139,2.0614035
6651,Zainadine Júnior,Marítimo,2.7832512315270934,103,2684,2.7832513
5111,Mouhamadou Diarra,Strasbourg,2.1294642857142856,30,2118,2.1294644
1157,Chris Wood,Brighton,1.8538812785388128,67,497,1.8538812
1437,Jason Berthomier,Brest,3.3392857142857144,16,605,3.3392856
2414,Davie Selke,Hertha BSC,1.9796954314720812,89,1002,1.9796954
4751,Diego Perotti,Salernitana,2.8543046357615895,82,1985,2.8543046
402,Álex Berenguer,Torino,3.0,83,159,3.0
2195,Dimitri Foulquier,Strasbourg,2.330357142857143,30,915,2.330357
949,Remi Oudin,Bordeaux,2.7130801687763713,94,397,2.7130802
2067,Roberto Piccoli,Hellas Verona,1.912037037037037,80,149,1.912037
3786,Béni Makouana,Montpellier,1.7265625,43,1568,1.7265625
4782,Antonio Candreva,Lazio,3.095406360424028,3,1998,3.0954063
668,Chris Richards,Bayern Munich,2.9483282674772036,71,273,2.9483283
218,Emile Smith Rowe,Arsenal,2.6707818930041154,56,96,2.6707819
1962,Philipp Lienhart,Freiburg,2.8131868131868134,92,831,2.813187
2846,Seko Fofana,Lens,2.9869565217391303,37,1179,2.9869566
6046,Mateus Uribe,Porto,3.359322033898305,24,2451,3.359322
2213,Luis Milla,Getafe,3.2513966480446927,8,919,3.2513967
6422,Jorge Filipe Oliveira Fernandes,Porto,2.3084745762711862,24,2588,2.3084745
2656,Tim Lemperle,Köln,2.946127946127946,93,1091,2.946128
4577,Amadou Diawara,Bologna,2.0353982300884956,66,1909,2.0353982
4528,Gaëtan Laborde,Bordeaux,2.413502109704641,94,1566,2.4135022
2145,Óscar Rodríguez Arnaiz,Getafe,2.994413407821229,8,897,2.9944134
777,Saulo Decarli,Bochum,2.142857142857143,54,320,2.142857
6554,David Tavares,Moreirense,2.2270742358078603,23,2647,2.2270741
3705,Benoît Badiashile,Monaco,2.869090909090909,42,1532,2.8690908
3689,Pietro Pellegri,Milan,1.8264150943396227,95,1524,1.8264151
4141,Juan Bernat,Bayern Munich,2.817629179331307,71,1714,2.817629
1491,Nathaniel Clyne,Southampton,2.1315789473684212,33,630,2.131579
2758,Daniel James,Manchester Utd,2.216867469879518,25,1135,2.2168674
2707,Ciro Immobile,Genoa,2.3333333333333335,51,1112,2.3333333
4273,Mamadou Sylla,Espanyol,1.7820512820512822,2,25,1.7820513
5121,Frederic Guilbert,Bordeaux,3.037974683544304,94,2123,3.0379746
6503,Patrick,Santa Clara,2.5901639344262297,113,2629,2.590164
517,Michael Gregoritsch,Bochum,2.708994708994709,54,212,2.7089946
5562,Bryan,Valencia,2.685,9,2188,2.685
5684,Francesco Forte,Spezia,1.7298578199052133,86,2313,1.7298578
3611,Papa Ndiaga Yade,Troyes,2.5031055900621118,35,1497,2.5031056
4685,Falaye Sacko,Vitória,2.2126696832579187,105,1956,2.2126696
6669,Xadas,Braga,2.7142857142857144,22,2695,2.7142856
3161,Maxwel Cornet,West Ham,2.5,52,483,2.5
3505,Jordan Amavi,Nice,2.826923076923077,29,1453,2.8269231
568,Philippe Coutinho,Espanyol,3.051282051282051,2,107,3.0512822
360,Valentin Mihaila,Atalanta,2.1338582677165356,50,143,2.1338582
4447,Martín Zubimendi,Real Sociedad,2.5670498084291187,28,1849,2.5670497
3076,Naby Keïta,Liverpool,3.3620178041543025,69,1274,3.3620179
2860,Arnaud Kalimuendo,Paris S-G,1.9333333333333333,72,1186,1.9333333
759,Víctor Ruiz,Villarreal,2.324324324324324,15,311,2.3243244
3392,Liam Delap,Manchester City,1.3086816720257235,4,1412,1.3086817
6431,Falaye Sacko,Vitória,2.665158371040724,105,1956,2.6651583
5557,Andreas Voglsammer,Arminia,2.364864864864865,46,2280,2.3648648
4457,Jens Cajuste,Reims,2.9178082191780823,34,1857,2.9178083
214,Nicolas Pépé,Arsenal,3.152263374485597,56,93,3.1522634
2771,Rodrigo,Benfica,2.8106312292358804,65,308,2.8106313
3620,Nicolas de Préville,Reims,2.557077625570776,34,1502,2.5570776
2704,Elseid Hysaj,Napoli,2.9055374592833876,77,1111,2.9055374
4531,Gaëtan Laborde,Rennes,2.2203947368421053,39,1566,2.2203948
3560,William Saliba,Arsenal,2.8683127572016462,56,1470,2.8683128
6581,João Gamboa,Marítimo,2.41871921182266,103,2663,2.4187193
3985,Youcef Atal,Nice,3.1384615384615384,29,1644,3.1384616
2244,Jeremy Dudziak,Dortmund,2.2943262411347516,48,938,2.2943263
725,Joaquín,Valencia,2.85,9,298,2.85
3309,Anton Stach,Greuther Fürth,3.0828402366863905,110,1376,3.0828402
49,Facundo Pellistri,Manchester Utd,2.0200803212851404,25,20,2.0200803
5362,Ryan Sessegnon,Tottenham,2.4818840579710146,31,2202,2.481884
887,Javairô Dilrosun,Hertha BSC,2.720812182741117,89,375,2.720812
6406,Domingos André Ribeiro Almeida,Vitória,2.8099547511312215,105,2584,2.8099546
4716,Leonardo Capezzi,Sampdoria,1.9608938547486034,84,1967,1.9608939
6180,Rodrigo Duarte,Sporting CP,2.0123076923076924,63,2488,2.0123076
516,Jeffrey Gouweleeuw,Augsburg,2.7958115183246073,91,211,2.7958114
2836,Jonathan Clauss,Arminia,3.5472972972972974,46,1175,3.5472972
139,Gonzalo Castro,Arminia,2.5675675675675675,46,60,2.5675676
4190,Kylian Mbappé,Paris S-G,3.449122807017544,72,1731,3.449123
2944,Amine Adli,Leverkusen,2.984732824427481,47,1220,2.9847329
3208,Emerson Palmieri,West Ham,3.0714285714285716,52,595,3.0714285
3306,Romario Rösch,Mainz 05,1.0809523809523809,41,1374,1.0809524
463,Thomas Lemar,Atlético Madrid,3.407725321888412,21,191,3.4077253
4209,Rafinha,Barcelona,3.362676056338028,70,1738,3.3626761
6325,Fransérgio,Marítimo,2.3497536945812807,103,377,2.3497536
594,Abdessamad Ezzalzouli,Osasuna,2.4395604395604398,88,242,2.4395604
450,Antoine Griezmann,Barcelona,2.9119718309859155,70,186,2.9119718
3558,William Saliba,Saint-Étienne,2.8457142857142856,44,1470,2.8457143
4442,Germán Valera,Atlético Madrid,1.9957081545064377,21,1846,1.9957081
3336,Clément Grenier,Mallorca,2.398936170212766,5,1389,2.3989363
312,Axel Tuanzebe,Manchester Utd,1.8514056224899598,25,126,1.8514056
6625,André Clóvis,Portimonense,1.9710982658959537,112,2673,1.9710983
4127,Iñigo Pérez,Mallorca,2.2925531914893615,5,1707,2.2925532
